series_id,year,value,activity_code,activity_text,analysis_group,domain,rationale,stat_type_code,stat_name,minutes_per_day,pct_engaged
TUU10101AA01001864,2010,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2011,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2012,0.01,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,0.6,
TUU10101AA01001864,2013,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2014,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2015,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2016,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2017,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2018,0.01,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,0.6,
TUU10101AA01001864,2019,0.01,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,0.6,
TUU10101AA01001864,2020,,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,,
TUU10101AA01001864,2021,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2022,0.01,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,0.6,
TUU10101AA01001864,2023,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU10101AA01001864,2024,0.02,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",10101,avg_hours_per_day,1.2,
TUU30105AA01001864,2003,1.5,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.5
TUU30105AA01001864,2004,1.4,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.4
TUU30105AA01001864,2005,1.8,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.8
TUU30105AA01001864,2006,1.5,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.5
TUU30105AA01001864,2007,1.6,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.6
TUU30105AA01001864,2008,1.2,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.2
TUU30105AA01001864,2009,1.5,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.5
TUU30105AA01001864,2010,1.6,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.6
TUU30105AA01001864,2011,1.3,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.3
TUU30105AA01001864,2012,1.3,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.3
TUU30105AA01001864,2013,1.2,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.2
TUU30105AA01001864,2014,1.1,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.1
TUU30105AA01001864,2015,1.6,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.6
TUU30105AA01001864,2016,1.4,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.4
TUU30105AA01001864,2017,1.8,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.8
TUU30105AA01001864,2018,1.2,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.2
TUU30105AA01001864,2019,1.4,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.4
TUU30105AA01001864,2020,,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,
TUU30105AA01001864,2021,1.4,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.4
TUU30105AA01001864,2022,1.2,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.2
TUU30105AA01001864,2023,1.3,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.3
TUU30105AA01001864,2024,1.2,020800,"Appliance, tool, and toy maintenance (by self)",low_control,physical_household,"Appliance, tool, and toy maintenance is mostly physical maintenance time.",30105,pct_engaged,,1.2
TUU10101AA01048669,2003,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2004,0.04,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,2.4,
TUU10101AA01048669,2005,0.04,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,2.4,
TUU10101AA01048669,2006,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2007,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2008,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2009,0.04,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,2.4,
TUU10101AA01048669,2010,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2011,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2012,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2013,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2014,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2015,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2016,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2017,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2018,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2019,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2020,,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,,
TUU10101AA01048669,2021,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2022,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01048669,2023,0.02,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.2,
TUU10101AA01048669,2024,0.03,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,10101,avg_hours_per_day,1.7999999999999998,
TUU30105AA01048669,2003,4.3,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,4.3
TUU30105AA01048669,2004,4.7,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,4.7
TUU30105AA01048669,2005,4.4,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,4.4
TUU30105AA01048669,2006,3.8,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.8
TUU30105AA01048669,2007,4.1,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,4.1
TUU30105AA01048669,2008,4.0,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,4.0
TUU30105AA01048669,2009,4.2,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,4.2
TUU30105AA01048669,2010,3.9,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.9
TUU30105AA01048669,2011,3.3,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.3
TUU30105AA01048669,2012,3.5,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.5
TUU30105AA01048669,2013,3.2,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.2
TUU30105AA01048669,2014,3.3,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.3
TUU30105AA01048669,2015,3.5,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.5
TUU30105AA01048669,2016,3.2,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.2
TUU30105AA01048669,2017,3.3,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.3
TUU30105AA01048669,2018,2.9,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,2.9
TUU30105AA01048669,2019,3.4,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,3.4
TUU30105AA01048669,2020,,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,
TUU30105AA01048669,2021,2.9,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,2.9
TUU30105AA01048669,2022,2.9,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,2.9
TUU30105AA01048669,2023,2.4,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,2.4
TUU30105AA01048669,2024,2.7,020901,Financial management,high_primary,finance_accounting,Household financial management is the closest ATUS match for accountant/financial-adviser self-production.,30105,pct_engaged,,2.7
TUU10101AA01002197,2003,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2004,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2005,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2006,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2007,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2008,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2009,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2010,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2011,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2012,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2013,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2014,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2015,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2016,0.04,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,2.4,
TUU10101AA01002197,2017,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2018,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2019,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2020,,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,,
TUU10101AA01002197,2021,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2022,0.03,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01002197,2023,0.02,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.2,
TUU10101AA01002197,2024,0.02,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,10101,avg_hours_per_day,1.2,
TUU30105AA01002197,2003,3.7,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.7
TUU30105AA01002197,2004,3.6,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.6
TUU30105AA01002197,2005,3.8,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.8
TUU30105AA01002197,2006,3.7,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.7
TUU30105AA01002197,2007,3.5,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.5
TUU30105AA01002197,2008,3.8,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.8
TUU30105AA01002197,2009,3.6,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.6
TUU30105AA01002197,2010,3.4,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.4
TUU30105AA01002197,2011,3.8,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.8
TUU30105AA01002197,2012,3.5,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.5
TUU30105AA01002197,2013,4.0,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,4.0
TUU30105AA01002197,2014,4.0,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,4.0
TUU30105AA01002197,2015,3.6,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.6
TUU30105AA01002197,2016,3.6,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.6
TUU30105AA01002197,2017,3.0,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.0
TUU30105AA01002197,2018,2.9,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,2.9
TUU30105AA01002197,2019,3.1,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,3.1
TUU30105AA01002197,2020,,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,
TUU30105AA01002197,2021,2.4,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,2.4
TUU30105AA01002197,2022,2.5,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,2.5
TUU30105AA01002197,2023,2.1,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,2.1
TUU30105AA01002197,2024,1.8,030200,Activities related to household children's education,high_sensitivity,tutoring_education_broad,Broader parent activity related to household children's education; used as sensitivity instead of the narrow homework-help code.,30105,pct_engaged,,1.8
TUU10101AA01049992,2003,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2004,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2005,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2006,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2007,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2008,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2009,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2010,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2011,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2012,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2013,0.04,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,2.4,
TUU10101AA01049992,2014,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2015,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2016,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2017,0.02,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.2,
TUU10101AA01049992,2018,0.03,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.7999999999999998,
TUU10101AA01049992,2019,0.02,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.2,
TUU10101AA01049992,2020,,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,,
TUU10101AA01049992,2021,0.02,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.2,
TUU10101AA01049992,2022,0.02,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.2,
TUU10101AA01049992,2023,0.02,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.2,
TUU10101AA01049992,2024,0.02,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,10101,avg_hours_per_day,1.2,
TUU30105AA01049992,2003,3.3,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,30105,pct_engaged,,3.3
TUU30105AA01049992,2004,3.2,030201,Helping household children with homework,high_primary,tutoring_education,Helping household children with homework is the narrowest tutoring-like household activity.,30105,pct_engaged,,3.2
