group_id,year,cell_weight,respondents,household_production_minutes,care_minutes,education_minutes,admin_services_minutes,leisure_minutes,market_work_minutes,high_ai_minutes,ai_score_weighted_minutes,pre_ai_exposure,pre_high_ai_share,pre_weighted_n,age_group,gender,education,income_group,parent_status,pre_ai_exposure_z,exposure_bin
55_64|men|lt_hs|lt_500_week|nonparent,2015,102538212.122391,12,61.0734183345098,1.97255405187357,4.236276164586505,21.819380273891475,491.44104911060725,195.26263410009585,21.455410689673236,86.76454133417471,0.06163512299002313,0.019795130731154076,221204596.78584403,55_64,men,lt_hs,lt_500_week,nonparent,-0.5347611170479738,Q2
35_44|men|ba_plus|1500plus_week|nonparent,2015,310256276.557404,35,45.64518198239506,3.8432576237813443,0.0,46.63256152252554,243.8262765812266,391.69510835439945,47.85404113993146,101.41102418755462,0.06579358982161386,0.022040159526073282,1771631462.0347462,35_44,men,ba_plus,1500plus_week,nonparent,-0.31549402466953197,Q2
45_54|men|lt_hs|no_valid_earnings|parent,2015,156170418.80077103,15,97.86221585967691,34.01909462432872,0.0,15.079052371231771,321.76086850956716,209.7329275888997,12.885852986793358,81.46334832669822,0.06350912534959578,0.016613918376541966,479282987.45539,45_54,men,lt_hs,no_valid_earnings,parent,-0.43594896700933783,Q2
55_64|women|hs|500_999_week|nonparent,2015,535663455.077412,57,119.7824831929818,25.991021001390536,0.0,33.88002101146234,248.71828543250115,339.1486026873449,28.344031684697384,92.08699674809692,0.06195006510703179,0.015791504249736635,1879029109.9438748,55_64,women,hs,500_999_week,nonparent,-0.5181548905080874,Q2
25_34|men|hs|no_valid_earnings|parent,2015,134095845.090067,11,94.75162797152173,50.85790498401591,20.8122826064827,11.347428257655894,371.8515790261855,147.8538951196403,25.55914397736764,88.05485641777847,0.061117489598261694,0.012633830036848018,791314905.527991,25_34,men,hs,no_valid_earnings,parent,-0.5620548224750062,Q2
35_44|men|hs|500_999_week|nonparent,2015,161812575.33925098,21,48.97521613711825,0.9669274564782367,0.0,21.833766271982483,383.10426515035766,330.15027359458156,47.200944626737105,99.19706764463719,0.0594650687125556,0.012167973238048087,1252660525.450173,35_44,men,hs,500_999_week,nonparent,-0.649183453691138,Q1_low
25_34|men|some_college|500_999_week|parent,2015,375447631.07961595,48,50.517626927827514,73.94187142624678,9.326171521294851,32.32902508262896,244.13042369578505,359.9422980913304,38.68453219821299,96.98685250650536,0.060052620173586896,0.015017462878569062,1055016393.743498,25_34,men,some_college,500_999_week,parent,-0.6182031174998412,Q1_low
15_24|women|hs|lt_500_week|nonparent,2015,343136724.75263596,15,72.32950345934472,0.3436095961958448,13.121388547315505,56.39648058550867,367.26706435894175,200.01160114064612,32.86686140875228,99.52477890258406,0.08361205836316168,0.05350795592396651,1288142064.791116,15_24,women,hs,lt_500_week,nonparent,0.6240358419778333,Q4_high
35_44|men|ba_plus|no_valid_earnings|parent,2015,204606134.915776,32,56.0715914231927,91.55837565414136,0.0,21.204909453982925,220.20724240621942,341.9887361757944,38.00341067068466,98.37290931323186,0.07332396044964376,0.028732915431164283,896902485.9096379,35_44,men,ba_plus,no_valid_earnings,parent,0.08156636778008701,Q3
45_54|men|ba_plus|lt_500_week|parent,2015,86567140.860213,12,127.48186010059639,85.46414737792018,35.86711699240757,60.45053817342972,190.63426206793864,273.51416318669743,87.74566259226326,124.230515288216,0.07047520843919916,0.032956388477568314,122942943.582799,45_54,men,ba_plus,lt_500_week,parent,-0.0686422536984417,Q3
25_34|women|hs|500_999_week|parent,2015,170039476.21383104,23,96.57956028278241,115.80926244055777,0.0,25.85745093101062,188.7786998385572,310.30439057948666,15.685804361603674,87.64925599423091,0.07339253237455597,0.03652597475715347,1357301398.191398,25_34,women,hs,500_999_week,parent,0.0851820192216402,Q3
35_44|men|hs|lt_500_week|parent,2015,268471888.19203097,21,60.25471623978732,40.09891350908469,0.0,30.73294784553648,235.42308656568187,370.1760104587703,28.510337466313707,93.70021623263094,0.06067243034340153,0.013373974122020633,513358620.3665,35_44,men,hs,lt_500_week,parent,-0.5855218483529003,Q2
45_54|women|lt_hs|no_valid_earnings|parent,2015,196600131.973945,22,303.52358272508144,55.234719718573054,0.0,35.625992834527125,392.1388913935418,0.0,13.404743440597008,86.41639845163908,0.06582998618199812,0.018868338949485176,552134694.6451961,45_54,women,lt_hs,no_valid_earnings,parent,-0.31357492216425564,Q2
15_24|women|lt_hs|lt_500_week|parent,2015,623552346.261478,45,28.67684396131353,19.605452274093217,120.8825495020498,61.38185190128533,251.83800143593473,180.77669195975454,172.30782344393705,166.69855042502962,0.12665806230053336,0.1407540176893718,2002580396.332831,15_24,women,lt_hs,lt_500_week,parent,2.893759878287614,Q4_high
55_64|men|some_college|1500plus_week|nonparent,2015,357188679.22163296,33,71.37370635256922,11.776361320583755,0.0,29.13220631794415,222.72298980698847,391.4840421116678,9.064683177957127,82.51074976183297,0.06338325428674851,0.01814214339028969,1129984885.504492,55_64,men,some_college,1500plus_week,nonparent,-0.4425858798627577,Q2
35_44|women|ba_plus|no_valid_earnings|nonparent,2015,111172473.97198401,15,97.10309854551923,3.107200819166409,3.8258900003001286,46.78683367145724,236.14475128173956,273.3558274894454,65.42206120850454,110.68272842582901,0.09284223855357855,0.07095179525381395,579237751.288946,35_44,women,ba_plus,no_valid_earnings,nonparent,1.1107235695573778,Q4_high
35_44|men|some_college|no_valid_earnings|nonparent,2015,153783355.756328,17,54.19492783217475,32.19165598333292,15.15797325467782,63.99072616526312,290.4148875558898,320.98509272073824,71.92621551861743,116.17160786874356,0.07279241056122415,0.035882557482463065,507834975.6758059,35_44,men,some_college,no_valid_earnings,nonparent,0.05353887514687811,Q3
25_34|men|some_college|1000_1499_week|parent,2015,217448179.709871,23,77.14389777109173,112.84507934132337,1.1931903646691324,36.624877928428205,219.19448895594743,334.9796889719439,13.88872400857465,87.90142627088166,0.06328181954518622,0.020009371847468954,726086585.491153,25_34,men,some_college,1000_1499_week,parent,-0.4479343175801304,Q2
55_64|men|hs|1500plus_week|nonparent,2015,89703194.265226,8,112.08611525069071,7.642507986125535,0.0,51.392100018058606,237.88138841867064,357.0864757065128,21.500908514435114,92.77437126843716,0.05816270966872506,0.010570850104755466,688007260.904923,55_64,men,hs,1500plus_week,nonparent,-0.717854070131826,Q1_low
55_64|men|some_college|lt_500_week|parent,2015,19443464.385674,4,173.75026020020263,22.532492128708324,0.0,189.53516838958677,153.97444038890842,120.14142406566194,14.276307940551089,125.8102163510979,0.07148854917592982,0.03484376307155122,46402481.39272,55_64,men,some_college,lt_500_week,parent,-0.015210956556998279,Q3
25_34|men|hs|1500plus_week|nonparent,2015,67372810.347022,6,60.6512689235846,3.3824332713511764,0.0,4.317363252833123,252.5437299208245,533.1757266397889,17.09211991730118,80.77290992334007,0.054857407871201365,0.00601796138567497,233247827.26506197,25_34,men,hs,1500plus_week,nonparent,-0.8921355887604173,Q1_low
45_54|men|lt_hs|500_999_week|nonparent,2015,131878875.25522801,13,54.76728179381369,4.1297527744495195,0.0,36.327685290417115,256.9116602188011,381.789383479364,14.325242815167416,86.62598373013249,0.05848015027592784,0.008647176327629034,495192400.295986,45_54,men,lt_hs,500_999_week,nonparent,-0.7011161035294631,Q1_low
65_plus|women|ba_plus|no_valid_earnings|parent,2015,62656607.724456,12,86.5005121704208,160.6322722857455,0.0,90.54699842195858,405.2432762633782,0.0,73.96314090979742,125.87476834327435,0.07418300226648142,0.03609584408564052,181561547.30099702,65_plus,women,ba_plus,no_valid_earnings,parent,0.12686181175924088,Q3
35_44|men|hs|no_valid_earnings|parent,2015,273177665.76739407,29,95.67561918979835,49.7695945860736,0.0,22.81862295481866,359.831253061539,207.58489626018505,29.255845044195304,91.85693634536536,0.07017474827305324,0.032748563522189945,1002044565.782123,35_44,men,hs,no_valid_earnings,parent,-0.08448487783719379,Q3
25_34|men|some_college|1500plus_week|parent,2015,68930400.838002,9,38.199555541530174,67.48490395032763,0.0,33.03204002535748,162.96735653389757,502.58762492061595,18.28985179570273,86.33079233647813,0.0683317095697097,0.026565862664746812,395486585.2385829,25_34,men,some_college,1500plus_week,parent,-0.18166438028100335,Q3
55_64|men|ba_plus|no_valid_earnings|parent,2015,92778051.72767898,16,114.16315971302907,35.56638764613235,0.0,99.38127274936467,245.95273041967428,200.13892197015306,95.33486623592708,133.77509616931306,0.07778130359787513,0.03961546454938168,387446834.6242031,55_64,men,ba_plus,no_valid_earnings,parent,0.31659257128879725,Q4_high
15_24|men|some_college|lt_500_week|nonparent,2015,815664084.1201739,34,39.86406348327936,5.4469094702857825,161.8131044748197,22.007699332168826,278.27363281100617,229.26145526053085,184.58257922008565,172.02821415882474,0.09038317536038513,0.07112484979019348,2266802648.251055,15_24,men,some_college,lt_500_week,nonparent,0.9810624088021023,Q4_high
25_34|men|lt_hs|lt_500_week|nonparent,2015,68216720.080632,7,137.51592083857088,0.0,0.0,23.479494368856805,219.82247395397698,360.1019903945161,15.04401333010809,82.84648736968339,0.05947391307151618,0.010164621540016641,196182080.97470897,25_34,men,lt_hs,lt_500_week,nonparent,-0.6487171094946411,Q1_low
25_34|women|hs|1000_1499_week|parent,2015,33014459.207334004,4,43.77610026219618,141.93055713882038,0.0,41.389929419657555,108.29437777889812,352.5631919514762,5.491727390713813,84.7511229582982,0.06042468046772308,0.010917948399413752,203175109.761698,25_34,women,hs,1000_1499_week,parent,-0.5985851712257569,Q1_low
45_54|men|hs|lt_500_week|nonparent,2015,147083953.68825698,16,82.22176187453864,14.42895814310153,0.0,39.23015843346333,365.1472911983239,234.51389837884338,9.708596432800869,85.85547956841381,0.06221085294085984,0.019560960125422938,787741654.906725,45_54,men,hs,lt_500_week,nonparent,-0.5044041038920319,Q2
65_plus|women|ba_plus|1000_1499_week|nonparent,2015,99085161.359777,15,86.28392597657633,11.61093492875603,0.0,30.48336950263652,296.6409903499503,349.5460281071084,28.83890531620471,90.91250686593511,0.07058550507333254,0.028685425968616816,276495125.904879,65_plus,women,ba_plus,1000_1499_week,nonparent,-0.06282654727466244,Q3
25_34|men|hs|500_999_week|parent,2015,336107449.52897,36,39.787204218258836,57.80576133707254,1.083698401997916,30.01605548370591,317.892315330957,280.0050252298121,33.83758847113276,93.61263894800614,0.060407422173532635,0.014337872623850424,1967388839.171465,25_34,men,hs,500_999_week,parent,-0.5994951642928659,Q1_low
55_64|women|hs|1500plus_week|parent,2015,14360267.585119,3,106.55026810956433,52.02337634345407,0.0,105.31354589497282,501.681517830254,72.15374691338272,75.68142571139659,127.03234030512318,0.05404955547929477,0.0,19794001.873884,55_64,women,hs,1500plus_week,parent,-0.9347319234717296,Q1_low
15_24|men|some_college|500_999_week|nonparent,2015,204512995.11579,13,51.55218461691284,3.875642662161587,16.577856650534553,29.62099659056679,247.5740681548518,370.07624551853854,28.021625430964516,93.05595676743937,0.06879736030890646,0.025915765141078136,1051866068.8031591,15_24,men,some_college,500_999_week,nonparent,-0.15711160932419174,Q3
65_plus|women|hs|lt_500_week|nonparent,2015,266043472.055853,34,136.18313190994152,19.007126106116765,0.0,64.32002628447381,309.05115351587125,173.19862091579225,36.30609883633778,100.71706185531563,0.07832567928594153,0.04026750660089135,1188872817.798718,65_plus,women,hs,lt_500_week,nonparent,0.34529634099956164,Q4_high
35_44|men|lt_hs|1000_1499_week|nonparent,2015,14475262.445123,3,57.60373425647239,0.0,0.0,14.066551315628999,311.2526586881006,419.05272628294045,0.0,75.5869705854854,0.06550348846679566,0.03216491383152623,39592035.890362,35_44,men,lt_hs,1000_1499_week,nonparent,-0.3307904507664793,Q2
35_44|women|hs|lt_500_week|nonparent,2015,41399145.564954,8,128.55870597617454,12.795740543956168,0.0,16.611751390118197,283.40376206001247,295.48168366685667,50.33467928029026,99.66975013927325,0.06527776340522821,0.01977017545285147,331123872.312257,35_44,women,hs,lt_500_week,nonparent,-0.3426924521365142,Q2
35_44|women|ba_plus|1000_1499_week|nonparent,2015,186509546.13953403,23,73.18093502730746,4.882420425915429,4.93427328878309,65.74794288220454,281.35972739458464,264.98457604138747,42.972991877800425,107.27943090516743,0.07538306490357466,0.03901020436964351,978102138.604164,35_44,women,ba_plus,1000_1499_week,nonparent,0.19013855671449262,Q3
35_44|men|lt_hs|1500plus_week|parent,2015,27998858.088023998,4,280.9055774771181,30.831456743349385,0.0,49.63466075936592,381.6031773124629,0.0,50.620362025353074,106.4140225800613,0.06088973269927914,0.015661805805946546,47879261.38898501,35_44,men,lt_hs,1500plus_week,parent,-0.5740639583011377,Q2
55_64|men|lt_hs|lt_500_week|parent,2015,64044820.478784,6,19.057408977516097,74.98312461747238,0.0,16.123244713290447,170.627325149389,418.04470620901276,0.8102768126811415,76.37314681238507,0.061646529842822234,0.010781281501463439,141178641.675973,55_64,men,lt_hs,lt_500_week,parent,-0.5341596580132528,Q2
25_34|men|lt_hs|500_999_week|parent,2015,157093669.739933,15,8.354468236055796,40.281806069652866,0.0,13.335271929226423,295.2894280542818,290.69337087341455,4.6936302291033325,77.24231367007864,0.06593494495730998,0.021035134762263305,537747555.5572989,25_34,men,lt_hs,500_999_week,parent,-0.30804066965864413,Q2
25_34|women|some_college|1000_1499_week|parent,2015,44960687.613919996,7,83.3430725311652,112.65699643469382,0.0,27.400125844976607,215.47102386880837,216.82847067787282,21.692355106024372,87.21237534593307,0.062073853359191265,0.014843861151416707,337169631.28171897,25_34,women,some_college,1000_1499_week,parent,-0.5116277998227844,Q2
35_44|women|hs|1000_1499_week|parent,2015,62200233.660539,8,60.76750889812286,30.234718611310015,0.0,108.93892354798368,104.91855558777821,422.80770493640284,50.20053836226148,117.68731022289582,0.05963989614270941,0.01114141537639077,219264917.63407698,35_44,women,hs,1000_1499_week,parent,-0.6399651759387199,Q1_low
15_24|women|ba_plus|500_999_week|parent,2015,70113207.157893,4,105.75670097780568,12.282160113764913,0.0,16.431504853440526,245.31518041607114,341.693508621331,0.0,76.19003373762733,0.05882964153941096,0.01577068346795943,41781710.356522,15_24,women,ba_plus,500_999_week,parent,-0.6826881741364808,Q1_low
65_plus|men|hs|lt_500_week|nonparent,2015,73381415.34068099,10,23.875867102384387,11.213172912248902,0.0,3.483323472739629,559.1576041568962,103.09169980281163,24.41182954475665,84.58740827298449,0.05983700220654976,0.013957529684614337,481633097.739568,65_plus,men,hs,lt_500_week,nonparent,-0.6295721933182719,Q1_low
35_44|men|lt_hs|500_999_week|nonparent,2015,123874468.62328398,11,19.765300349475204,1.1045707378886966,0.0,18.666969714896016,192.65989926885806,476.59236307549025,45.7518232404934,96.3822484920935,0.06425890856118502,0.01673407172289917,286313419.94258404,35_44,men,lt_hs,500_999_week,nonparent,-0.3964144964033878,Q2
15_24|men|ba_plus|500_999_week|nonparent,2015,32368744.429996997,4,80.9096229009536,0.0,0.0,24.627035011679627,338.7321597334198,357.1511786775955,75.32709080315854,113.70036595897464,0.07553455197382834,0.038642117722424055,658491169.6122918,15_24,men,ba_plus,500_999_week,nonparent,0.19812614703867656,Q3
35_44|women|lt_hs|lt_500_week|nonparent,2015,34394816.815682,3,208.3054777164745,0.0,0.0,0.0,83.617528094347,406.90908284006764,20.276954888721395,81.77349225636371,0.08171988290205096,0.04807193099695177,136823635.57042798,35_44,women,lt_hs,lt_500_week,nonparent,0.5242654630305328,Q4_high
15_24|women|lt_hs|no_valid_earnings|nonparent,2015,207997825.45445198,9,35.03090861918766,27.157976346874992,88.66986749824092,58.07197361930978,349.8813920940248,30.902226003165282,85.1022821320567,126.62839954587508,0.0917744004412708,0.06594257766096061,770171623.197131,15_24,women,lt_hs,no_valid_earnings,nonparent,1.054418741961329,Q4_high
25_34|men|ba_plus|lt_500_week|nonparent,2015,108749749.92704701,11,50.152022278627015,0.0,80.9044136258019,66.8818546391496,245.57955984099613,338.2734742968578,95.89664451359695,138.62463351771672,0.09212649286822581,0.0772614564996803,981740562.793587,25_34,men,ba_plus,lt_500_week,nonparent,1.0729838251598793,Q4_high
25_34|men|some_college|1000_1499_week|nonparent,2015,83612203.279221,12,80.0813524425186,8.57105597549084,0.0,27.02091770463975,456.8514801539929,143.0554027254557,0.6149057024947712,79.18671856328561,0.06316404652593008,0.019770288869231975,682071851.2443221,25_34,men,some_college,1000_1499_week,nonparent,-0.4541442378557349,Q2
45_54|men|hs|1500plus_week|nonparent,2015,252894974.39854503,19,193.37403111576378,3.410610832123615,0.0,37.67345789473894,267.9589078888736,247.40035989748003,32.60084152686337,94.59371660842665,0.055046832746770094,0.003581345570385458,591146611.5535611,45_54,men,hs,1500plus_week,nonparent,-0.8821476188253018,Q1_low
35_44|men|lt_hs|no_valid_earnings|parent,2015,113349005.264866,9,95.29593660128619,29.414678321424162,0.0,31.144775185865047,361.28807669962134,45.72235319408938,6.050174413702305,81.89612400802145,0.07257081819872556,0.025382984179106144,473867221.54278994,35_44,men,lt_hs,no_valid_earnings,parent,0.041854782190015434,Q3
65_plus|men|ba_plus|no_valid_earnings|parent,2015,87626700.894639,15,138.77398905864018,38.54033828961032,0.0,80.60344592401209,346.15045301362585,142.32785978180283,102.55545420517086,133.15300779858902,0.08262651533001797,0.05312010231451903,198004066.11329696,65_plus,men,ba_plus,no_valid_earnings,parent,0.5720702584965315,Q4_high
45_54|men|some_college|1500plus_week|parent,2015,137152886.17216,19,62.51694957280842,20.558696385573615,0.0,11.80572792175081,229.70722793505897,490.55688986349793,21.1816974137523,85.86403609224537,0.06602209453848049,0.022813614233566246,520944200.92022896,45_54,men,some_college,1500plus_week,parent,-0.30344545800032563,Q2
45_54|women|some_college|1500plus_week|parent,2015,10938788.017829,3,20.92235448690617,27.582158722218285,43.025531922705035,72.79158082461366,366.3159628334624,135.6153682688763,65.67054872412874,125.05474270220508,0.07698893087610653,0.03371335229775091,159752721.584577,45_54,women,some_college,1500plus_week,parent,0.2748124465893938,Q3
65_plus|men|some_college|lt_500_week|nonparent,2015,83418328.30785902,14,77.29723539402687,1.835698081610696,0.0,33.29505266624165,386.83053585307806,226.25010955426524,19.24208450710096,86.8975133628344,0.06343993607089007,0.018871070565145212,363064246.96108896,65_plus,men,some_college,lt_500_week,nonparent,-0.4395971702005508,Q2
15_24|women|ba_plus|lt_500_week|nonparent,2015,127446220.64322901,7,136.5531366471634,3.759467222770684,0.0,34.30384428421452,296.99204216730857,172.61183252173453,92.98218500975496,121.25090482904722,0.10862717976064407,0.10242187513102397,609973179.417295,15_24,women,ba_plus,lt_500_week,nonparent,1.943029874261974,Q4_high
45_54|men|some_college|lt_500_week|parent,2015,52700232.29063201,6,41.42745524375064,16.610045666401984,26.681117054638264,22.674556386688927,128.355416969874,545.1571190358717,43.35595135232124,97.07800299278419,0.08157062958314365,0.05194001032112745,102062059.875342,45_54,men,some_college,lt_500_week,parent,0.5163956536536672,Q4_high
45_54|women|ba_plus|500_999_week|nonparent,2015,239941925.91708905,30,165.97738891611544,0.03145743987318067,0.0,71.58811128005391,296.16586297868616,222.2886130313952,29.031859592899387,101.17015765083188,0.07422630654989253,0.032808495253815316,1283621242.722594,45_54,women,ba_plus,500_999_week,nonparent,0.12914515432168558,Q3
65_plus|men|some_college|500_999_week|nonparent,2015,84649956.951652,11,113.45466246669173,0.41234857080350584,0.0,29.656417220430455,207.55331464401453,332.0723375984273,45.410345778542144,97.8919202465069,0.06358825839013164,0.018284735405013842,282617334.902708,65_plus,men,some_college,500_999_week,nonparent,-0.43177645045166063,Q2
45_54|women|lt_hs|lt_500_week|nonparent,2015,121760883.35865599,17,181.65125631569126,39.38735868749904,0.0,70.24448656727719,200.8005878587665,204.34479579807183,16.174843426240187,95.32307401522549,0.05624051556408742,0.008964389684211075,283266214.964189,45_54,women,lt_hs,lt_500_week,nonparent,-0.8192072681684334,Q1_low
55_64|men|ba_plus|1500plus_week|parent,2015,101293884.44565299,27,100.66906189224548,46.38780000777957,0.0,74.73491681431325,232.25042928067552,259.5682161875129,53.18256178607327,109.14769503792294,0.06442488624282733,0.020040207632862284,672503637.365601,55_64,men,ba_plus,1500plus_week,parent,-0.3876628470269991,Q2
65_plus|men|lt_hs|no_valid_earnings|parent,2015,83383702.277005,9,175.953230631031,11.658104174529775,0.0,9.532126598048839,542.3612719808699,0.0,15.452119953218261,81.87861409995365,0.05273241466903104,0.003973041015016433,206323300.027793,65_plus,men,lt_hs,no_valid_earnings,parent,-1.0041819509495338,Q1_low
25_34|men|some_college|lt_500_week|parent,2015,78150533.554383,12,44.400753923459824,96.80765085940794,14.236735717291854,27.711705319708926,213.87952748070285,403.935119954847,48.05314673968117,102.77073626369598,0.10580682481130053,0.08076774503230331,292256525.288751,25_34,men,some_college,lt_500_week,parent,1.7943185692877932,Q4_high
55_64|men|some_college|1000_1499_week|parent,2015,23886084.947103,6,222.64172589539706,5.140723496363713,0.0,26.540174337330523,356.42027335722946,178.33201479213517,39.21987181438605,94.52646240664541,0.08808200581098419,0.061718589495187604,104822268.37494,55_64,men,some_college,1000_1499_week,parent,0.8597266433382852,Q4_high
15_24|men|ba_plus|500_999_week|parent,2015,9636983.280115,1,30.0,0.0,0.0,45.0,789.0,0.0,105.0,126.92999999999999,0.05287104813676405,0.0047659704616200066,48345779.011107,15_24,men,ba_plus,500_999_week,parent,-0.9968721036891843,Q1_low
55_64|men|some_college|1500plus_week|parent,2015,26210251.063188,5,65.25942709420684,0.44120871843680176,0.0,10.032769787798268,197.03264999619768,470.29659730474884,1.189746404949243,74.94264438468714,0.05697815726985006,0.006956730912012404,229777513.660187,55_64,men,some_college,1500plus_week,parent,-0.7803129932854526,Q1_low
55_64|women|hs|no_valid_earnings|parent,2015,150885632.703629,20,163.67809955756277,37.450944142745726,3.2901442100844247,81.73370291790135,385.35337312033664,0.1215029485723134,41.918254559754544,110.13112405457971,0.08166522112948423,0.05255832953897003,397083154.950138,55_64,women,hs,no_valid_earnings,parent,0.5213832642730706,Q4_high
15_24|men|lt_hs|lt_500_week|nonparent,2015,105119958.97536,8,30.518740705880333,31.76755581457944,123.99751872115128,51.13443090362395,270.6221336387924,218.1898869803781,141.87629865789032,152.82685200974862,0.09836570908388814,0.08739417553590165,427831875.59623504,15_24,men,lt_hs,lt_500_week,nonparent,1.4019643975035059,Q4_high
35_44|men|some_college|500_999_week|nonparent,2015,134721940.09509698,20,70.0055690606815,0.9963229183323719,5.054637603114676,16.67019391602531,273.28838892675526,373.52191713089354,33.079542959737154,92.45114139443922,0.0647907124300673,0.023168812001523098,737386656.2475059,35_44,men,some_college,500_999_week,nonparent,-0.368373611921734,Q2
25_34|men|lt_hs|500_999_week|nonparent,2015,94467175.09831199,7,154.7246868025598,0.0,0.0,20.693376167061288,223.55347841032602,346.8487558600224,17.998891406374046,83.09045284685943,0.06426392941272925,0.022402356751970474,345015723.57281405,25_34,men,lt_hs,500_999_week,nonparent,-0.3961497576032597,Q2
45_54|men|some_college|lt_500_week|nonparent,2015,77673011.228926,13,60.95431484393701,0.7214877265593412,21.597832410233902,44.77356055753758,349.70572125339856,269.0668301415101,121.12169229490533,136.59771588281222,0.06150658204622368,0.013524538206135585,164511389.227555,45_54,men,some_college,lt_500_week,nonparent,-0.5415388070332285,Q2
35_44|men|ba_plus|lt_500_week|parent,2015,54113488.857884,7,60.7316476042325,51.10605877433259,0.0,25.53088568819847,219.47134406070634,339.9826682158532,12.740974562072525,85.66683435872618,0.056316131672365925,0.007149956585255021,160341015.57029003,35_44,men,ba_plus,lt_500_week,parent,-0.8152201919524475,Q1_low
15_24|women|hs|500_999_week|parent,2015,125050522.503488,8,14.88578290465774,31.313736811396037,0.0,77.81823433045611,133.7857917801632,508.970719396491,8.03214493151689,90.99686381700414,0.055437607339497104,0.003914206362525128,287559204.02930206,15_24,women,hs,500_999_week,parent,-0.8615429074755073,Q1_low
45_54|men|lt_hs|500_999_week|parent,2015,127754620.810391,13,66.87964308628423,27.407664245298758,0.0,44.979658824591766,239.57447801691967,438.0498232161537,26.724586478282944,96.24834367637213,0.05927141945915083,0.010767363404761462,314626835.95598704,45_54,men,lt_hs,500_999_week,parent,-0.6593941660654095,Q1_low
45_54|men|lt_hs|1500plus_week|nonparent,2015,8466971.439764,1,0.0,0.0,0.0,0.0,25.0,695.0,0.0,72.0,0.054645662082641024,0.004319680902324615,20152168.049516,45_54,men,lt_hs,1500plus_week,nonparent,-0.9033004928612025,Q1_low
15_24|men|lt_hs|500_999_week|parent,2015,111621810.146311,6,1.5312300074288727,29.133065320058275,0.0,34.07149582040315,283.60311852818865,310.4389103831326,1.1867032557573762,80.91315921955622,0.060119819901824904,0.01720175250287654,365250707.26796705,15_24,men,lt_hs,500_999_week,parent,-0.614659819064121,Q1_low
65_plus|men|some_college|1500plus_week|nonparent,2015,17333521.84967,3,9.630593388327375,0.0,0.0,90.55487722876602,120.12918083144613,473.6017786460243,8.560527456291,97.85654406171732,0.061865394957805096,0.00829023730049596,186581712.25481704,65_plus,men,some_college,1500plus_week,nonparent,-0.5226193670048458,Q2
65_plus|women|ba_plus|500_999_week|nonparent,2015,46088362.561117,11,95.30255842242225,10.10201892996491,0.0,38.075250677526235,271.4421172206087,330.9045601908233,21.938760512696646,88.93227330402165,0.06858362720368161,0.027995699114777544,380981098.480878,65_plus,women,ba_plus,500_999_week,nonparent,-0.1683813003967887,Q3
65_plus|men|hs|500_999_week|nonparent,2015,72507567.3193,7,81.59016585043464,0.6545520881666118,0.0,3.740297646666354,372.712956882586,190.35430908223464,47.59578543727348,95.30023715484579,0.07074305086796828,0.03060645847432324,451690694.142387,65_plus,men,hs,500_999_week,nonparent,-0.05451949332780775,Q3
35_44|men|hs|1000_1499_week|nonparent,2015,41562140.809296995,6,28.005809511258697,5.969559240953272,0.0,17.74018580684719,208.33299736312054,405.3514372159778,6.527581561554407,78.63215622512811,0.063384077232767,0.015024244413679038,293768113.279149,35_44,men,hs,1000_1499_week,nonparent,-0.44254248767328863,Q2
15_24|women|ba_plus|no_valid_earnings|nonparent,2015,79408220.037071,3,19.37132394699819,0.0,640.8877465131427,46.98891619414663,111.2725148986627,0.0,648.7515807799417,422.02489961800944,0.14503551820399213,0.17759588169036244,387645380.184325,15_24,women,ba_plus,no_valid_earnings,nonparent,3.862763957063208,Q4_high
65_plus|men|some_college|500_999_week|parent,2015,15331932.162526999,2,0.0,35.42439117922516,0.0,32.20399198111379,92.28602806610178,555.9308184434384,0.0,80.21201795518402,0.06667648196428898,0.025146426615858888,23895475.391727,65_plus,men,some_college,500_999_week,parent,-0.268941003845246,Q2
65_plus|women|some_college|500_999_week|nonparent,2015,80967589.285953,14,195.48317483855243,2.1330036670561006,2.4098990096479485,39.88692329928917,224.79090445257864,280.1734710943638,44.18292346440568,98.94469539973039,0.06866758598060561,0.025515499219519355,308735545.304877,65_plus,women,some_college,500_999_week,nonparent,-0.16395433304528165,Q3
15_24|men|hs|500_999_week|parent,2015,228124655.24214703,11,2.7487882999909554,9.872371454126354,0.0,2.9061929440772323,184.86236223946273,461.96211503707787,13.318486040769479,78.85735186230693,0.06008402441838972,0.01413300021600284,794260031.5835159,15_24,men,hs,500_999_week,parent,-0.6165472386086246,Q1_low
55_64|men|some_college|1000_1499_week|nonparent,2015,234645023.57531598,31,89.23885881904305,11.715878161492476,0.0,35.21099746263166,281.0011408646448,341.25542711404063,15.64444112926267,87.34154574741413,0.06087821299356996,0.016727133346573976,991647431.7709621,55_64,men,some_college,1000_1499_week,nonparent,-0.5746713678292641,Q2
55_64|men|lt_hs|1500plus_week|nonparent,2015,4509779.403179,1,0.0,5.0,0.0,0.0,100.0,611.0,0.0,72.0,0.05039491750270558,0.0,75292992.576178,55_64,men,lt_hs,1500plus_week,nonparent,-1.1274331942225193,Q1_low
