activity_code,activity_text,year,weighted_mean_minutes,sample_n_positive_minutes,weighted_engaged_population,respondents_total,automation_score,automation_score_z,augmentation_score,ai_exposure_score,post_2023plus,automation_x_post,automation_z_x_post
080502,Waiting associated w/personal care services,2017,0.03421152636387663,20,140661205.284716,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080599,"Using personal care services, n.e.c.*",2017,0.0004087927216594856,2,4867217.694325,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080601,Activities rel. to purchasing/selling real estate,2017,0.1500298526367229,27,189032991.78147697,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080602,Waiting associated w/purchasing/selling real estate,2017,0.0002847495064135025,1,2694002.451705,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080699,"Using real estate services, n.e.c.*",2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080701,Using veterinary services,2017,0.10299270090317386,15,164996769.65183198,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080702,Waiting associated with veterinary services,2017,0.03197379691005671,7,70364575.430936,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080799,"Using veterinary services, n.e.c.*",2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080801,Security procedures rel. to professional/personal svcs.,2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080899,Security procedures rel. to professional/personal svcs n.e.c.*,2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
089999,"Professional and personal services, n.e.c.*",2017,0.054745324030299525,12,96597188.706034,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
090101,Using interior cleaning services,2017,0.0017709931908086339,2,15575317.103243,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090102,Using meal preparation services,2017,0.0014414300798313423,1,4545768.686236,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090103,Using clothing repair and cleaning services,2017,0.031233186150229162,47,339356758.2376,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090104,Waiting associated with using household services,2017,0.0011318196440681099,2,11565907.805395,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090199,"Using household services, n.e.c.*",2017,0.00042333317549491273,1,4005136.39878,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090201,Using home maint/repair/décor/construction svcs,2017,0.19512531913820527,44,344267488.770296,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090202,Waiting associated w/ home main/repair/décor/constr,2017,0.08488780325195754,18,143875982.58892602,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090299,"Using home maint/repair/décor/constr services, n.e.c.*",2017,0.002408236031549435,2,16957534.028259,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090301,Using pet services,2017,0.020019195430627964,10,77156488.425955,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090302,Waiting associated with pet services,2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090399,"Using pet services, n.e.c.*",2017,0.0003132809275932668,2,5927873.92427,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090401,Using lawn and garden services,2017,0.022981307499091448,8,59859294.06323,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090402,Waiting associated with using lawn & garden services,2017,0.017607601734300586,3,22535612.764059,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090499,"Using lawn and garden services, n.e.c.*",2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090501,Using vehicle maintenance or repair services,2017,0.2582392066924682,62,618890994.541653,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090502,Waiting associated with vehicle main. or repair svcs,2017,0.18515235931656943,28,322850736.61299795,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090599,"Using vehicle maint. & repair svcs, n.e.c.*",2017,0.0364852064645002,13,109602625.79066502,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
099999,"Using household services, n.e.c.*",2017,0.0010316195039894623,1,6506737.583684,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
100101,Using police and fire services,2017,0.005093174464131557,1,13767513.635959,10223,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100102,Using social services,2017,0.05330235065817196,6,63923444.64190599,10223,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100103,"Obtaining licenses & paying fines, fees, taxes",2017,0.08098306944635969,20,205907110.829985,10223,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100199,"Using government services, n.e.c.*",2017,0.0020267893941132193,1,7670145.828315,10223,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100201,Civic obligations & participation,2017,0.070476483093483,11,96704034.610558,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100299,"Civic obligations & participation, n.e.c.*",2017,0.0045961188688248954,1,9663039.285063,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100381,Waiting associated w/ using government services,2017,0.0028179625378177034,1,17773745.730208,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100383,Waiting associated w/civic obligations & participation,2017,0.016825449834957675,2,13942445.515682999,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100399,"Waiting assoc. w/govt svcs or civic obligations, n.e.c.*",2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100401,Security procedures rel. to govt svcs/civic obligations,2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100499,"Security procedures rel. to govt svcs/civic obligations, n.e.c.*",2017,0.0,0,0.0,10223,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
109999,"Government services, n.e.c.*",2017,0.018251858809379684,2,21081205.07881,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110101,Eating and drinking,2017,63.70245816416384,9750,89999584351.22011,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110199,"Eating and drinking, n.e.c.*",2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110281,Waiting associated w/eating & drinking,2017,0.25808451727295095,142,1321094618.739303,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110289,"Waiting associated with eating & drinking, n.e.c.*",2017,0.006448222350576613,2,33012091.222741,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
119999,"Eating and drinking, n.e.c.*",2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120101,Socializing and communicating with others,2017,34.02132658990044,3483,32230884469.051655,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120199,"Socializing and communicating, n.e.c.*",2017,0.00037126905575493905,2,10739234.112749,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120201,Attending or hosting parties/receptions/ceremonies,2017,3.855223136044404,235,1786308771.6453252,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120202,Attending meetings for personal interest (not volunteering),2017,1.3606272234240824,65,743886652.507707,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120299,"Attending/hosting social events, n.e.c.*",2017,0.01202120671464661,3,19490886.959399,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120301,"Relaxing, thinking",2017,21.418904723843916,2082,19526902241.504715,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120302,Tobacco and drug use,2017,0.34329254490730177,141,1468192668.7534437,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120303,Television and movies (not religious),2017,165.87225687989442,8105,73451750272.63106,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120304,Television (religious),2017,0.17246331836848902,33,174802532.55413797,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120305,Listening to the radio,2017,1.1651939718451756,160,1224226906.782611,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120306,Listening to/playing music (not radio),2017,2.2339033430519346,229,2263680418.4989023,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120307,Playing games,2017,16.46749214055742,1034,10785166109.375433,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120308,Computer use for leisure (exc. Games),2017,11.359377386160443,1231,12061706504.236423,10223,0.45,2.222290266785846,0.6,0.532,0.0,0.0,0.0
120309,Arts and crafts as a hobby,2017,1.8659303676202015,139,1400080889.332201,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120310,Collecting as a hobby,2017,0.01040822644092575,3,21544617.177989997,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120311,"Hobbies, except arts & crafts and collecting",2017,0.2606476831263496,22,159110499.72380498,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120312,Reading for personal interest,2017,16.628112185009403,2104,17701203516.895523,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120313,Writing for personal interest,2017,0.27617588729506004,44,319589377.4196721,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120399,"Relaxing and leisure, n.e.c.*",2017,0.26908747106939385,22,167435219.70597202,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120401,Attending performing arts,2017,1.0404072004050202,53,442188388.83581793,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120402,Attending museums,2017,0.40735666933940246,37,212227624.66826597,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120403,Attending movies/film,2017,1.6218118801400538,133,1095524095.929842,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120404,Attending gambling establishments,2017,0.39939282059403053,28,267710993.909018,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120405,Security procedures rel. to arts & entertainment,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120499,"Arts and entertainment, n.e.c.*",2017,1.6768731486613029,128,909831121.925195,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120501,Waiting assoc. w/socializing & communicating,2017,0.016847446345001314,10,104922112.27154201,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120502,Waiting assoc. w/attending/hosting social events,2017,0.020626767878054293,4,22214801.433886997,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120503,Waiting associated with relaxing/leisure,2017,0.006373650660032332,4,53335833.130998,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120504,Waiting associated with arts & entertainment,2017,0.05131570589467929,16,180445051.26635098,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120599,"Waiting associated with socializing, n.e.c.*",2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
129999,"Socializing, relaxing, and leisure, n.e.c.*",2017,0.02194302034237236,3,13230283.914446,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130101,Doing aerobics,2017,0.18333635176862442,29,301826288.10436,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130102,Playing baseball,2017,0.07287286928385037,8,62867890.362917006,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130103,Playing basketball,2017,0.7669461587654927,44,584200507.908063,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130104,Biking,2017,0.6426792996222133,117,951555040.4228071,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130105,Playing billiards,2017,0.21481980695467245,18,146613009.887344,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130106,Boating,2017,0.3140267030058885,26,155749146.826642,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130107,Bowling,2017,0.3004888894585108,14,197076772.939811,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130108,"Climbing, spelunking, caving",2017,0.03168833961715653,2,9860963.288724,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130109,Dancing,2017,0.32728347358516996,24,177314508.66162798,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130110,Participating in equestrian sports,2017,0.0942574991152022,9,61454496.671344995,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130111,Fencing,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130112,Fishing,2017,0.41344559420409505,25,161627847.71716103,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130113,Playing football,2017,0.16449074399688932,8,125579394.648446,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130114,Golfing,2017,0.8964676813507196,58,381530320.359812,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130115,Doing gymnastics,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130116,Hiking,2017,0.3354132759787535,37,224528946.055627,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130117,Playing hockey,2017,0.006505306029659668,1,7240754.334131,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130118,Hunting,2017,0.10247389324233891,8,57023511.73415199,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130119,Participating in martial arts,2017,0.05142683380923545,9,107159744.304792,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130120,Playing racquet sports,2017,0.3154825847065837,28,281646344.97218704,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130121,Participating in rodeo competitions,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130122,Rollerblading,2017,0.015390958289281751,2,8617536.649808,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130123,Playing rugby,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130124,Running,2017,0.8458081013263757,186,1787841277.118439,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130125,"Skiing, ice skating, snowboarding",2017,0.2307960384253477,11,111425255.018878,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130126,Playing soccer,2017,0.5682779903681809,25,384674128.383937,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130127,Softball,2017,0.02898998188138636,4,49623893.48785199,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130128,Using cardiovascular equipment,2017,0.21272387946363633,66,640638494.3527821,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130129,Vehicle touring/racing,2017,0.26520919932006903,18,177167967.829051,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130130,Playing volleyball,2017,0.09851592208295018,8,119490403.929848,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130131,Walking,2017,3.3605249483613555,705,6067534804.367511,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130132,Participating in water sports,2017,1.5963453689282678,156,1537575237.4482288,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130133,Weightlifting/strength training,2017,1.7241201397838712,237,2889400409.7282047,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130134,"Working out, unspecified",2017,1.7582493475867393,307,3279220785.1654663,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130135,Wrestling,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130136,Doing yoga,2017,0.40317207546595696,65,690337837.198278,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130199,Playing sports n.e.c.*,2017,0.6770723968351938,96,858810208.368358,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130201,Watching aerobics,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130202,Watching baseball,2017,0.40778294994419356,21,173366545.463368,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130203,Watching basketball,2017,0.26872488252012516,22,240451153.21750998,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130204,Watching biking,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130205,Watching billiards,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130206,Watching boating,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130207,Watching bowling,2017,0.01720285873807948,1,9041971.310239,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130208,"Watching climbing, spelunking, caving",2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130209,Watching dancing,2017,0.013272077126051492,2,5793762.560185,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130210,Watching equestrian sports,2017,0.012493118556130896,2,6588558.384006999,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130211,Watching fencing,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130212,Watching fishing,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130213,Watching football,2017,0.21724355013519198,19,168552899.365815,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130214,Watching golfing,2017,0.018051330566485103,1,15525712.538511,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130215,Watching gymnastics,2017,0.0020280073720433645,1,1199180.487873,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130216,Watching hockey,2017,0.07044223696396355,10,55434514.26808499,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130217,Watching martial arts,2017,0.010973540302243824,1,3775279.204708,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130218,Watching racquet sports,2017,0.04442988911988247,4,36238368.361547,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130219,Watching rodeo competitions,2017,0.021375140942302345,1,8987967.132453,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130220,Watching rollerblading,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130221,Watching rugby,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130222,Watching running,2017,0.011879756248976442,2,5982998.746006001,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130223,"Watching skiing, ice skating, snowboarding",2017,0.00037308965996013147,1,11765949.088586,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130224,Watching soccer,2017,0.12843647412579534,12,102324495.90569898,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130225,Watching softball,2017,0.16537800022013335,7,66480493.80542299,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130226,Watching vehicle touring/racing,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130227,Watching volleyball,2017,0.0887178092138473,6,56712226.98464999,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130228,Watching walking,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130229,Watching water sports,2017,0.0439976336663434,3,23317259.015262,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130230,Watching weightlifting/strength training,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130231,"Watching people working out, unspecified",2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130232,Watching wrestling,2017,0.11744024207272807,3,45891343.664501,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130299,"Attending sporting events, n.e.c.*",2017,0.15402046525359017,10,65457877.001644,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130301,Waiting related to playing sports or exercising,2017,0.13825072997667545,24,295917833.76542306,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130302,Waiting related to attending sporting events,2017,0.024365801878719676,9,64129505.935031,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130399,"Waiting associated with sports, exercise, & recreation, n.e.c.*",2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130401,Security related to playing sports or exercising,2017,0.00023998673818302515,1,22705038.866789,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130402,Security related to attending sporting events,2017,0.0,0,0.0,10223,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
